Mercado,Fabricante,Segmento,Data,KG,R$,Unidades,Ticket Médio,Preço por KG,Peso Médio
AREA V - INA,FABRICANTE 4,OVINHO,2015-06-01,21.7,4530.1,1086.7,4.168675807490568,208.7603686635945,0.019968712616177418
AREA V - INA,FABRICANTE 4,OVINHO,2015-07-01,23.6,4963.1,1182.6,4.196769829189921,210.30084745762713,0.019956029088449182
AREA V - INA,FABRICANTE 4,OVINHO,2015-08-01,22.6,4970.6,1132.1,4.3906015369667,219.93805309734515,0.01996290080381592
AREA V - INA,FABRICANTE 4,OVINHO,2015-09-01,21.9,4936.0,1093.4,4.514358880556063,225.3881278538813,0.020029266508139746
AREA V - INA,FABRICANTE 4,OVINHO,2015-10-01,18.9,4277.9,942.6,4.538404413324845,226.34391534391534,0.02005092297899427
AREA V - INA,FABRICANTE 4,OVINHO,2015-11-01,18.6,4287.0,928.3,4.618119142518583,230.48387096774192,0.02003662609070344
AREA V - INA,FABRICANTE 4,OVINHO,2015-12-01,17.5,4102.6,873.6,4.696199633699634,234.43428571428572,0.02003205128205128
AREA V - INA,FABRICANTE 4,OVINHO,2016-01-01,15.9,3840.5,794.1,4.8362926583553705,241.54088050314465,0.020022667170381564
AREA V - INA,FABRICANTE 4,OVINHO,2016-02-01,20.2,5073.4,1007.9,5.033634289115984,251.15841584158414,0.02004167080067467
AREA V - INA,FABRICANTE 4,OVINHO,2016-03-01,23.2,5930.5,1160.7,5.109416731282846,255.625,0.019987938313086928
AREA V - INA,FABRICANTE 4,OVINHO,2016-04-01,21.4,5527.3,1069.8,5.166666666666667,258.28504672897196,0.020003739016638624
AREA V - INA,FABRICANTE 4,OVINHO,2016-05-01,18.9,4989.1,947.7,5.264429671837079,263.973544973545,0.01994301994301994
AREA V - INA,FABRICANTE 4,OVINHO,2016-06-01,18.9,5039.1,945.8,5.327870585747516,266.61904761904765,0.01998308310425037
AREA V - INA,FABRICANTE 4,OVINHO,2016-07-01,19.9,5438.6,994.2,5.4703279018306175,273.29648241206036,0.020016093341380003
AREA V - INA,FABRICANTE 4,OVINHO,2016-08-01,19.6,5433.3,964.7,5.632113610448844,277.2091836734694,0.020317197056079612
AREA V - INA,FABRICANTE 4,OVINHO,2016-09-01,18.9,5219.9,918.1,5.685546236793377,276.18518518518516,0.020585992811240603
AREA V - INA,FABRICANTE 4,OVINHO,2016-10-01,18.7,5261.4,909.0,5.788118811881188,281.3582887700535,0.02057205720572057
AREA V - INA,FABRICANTE 4,OVINHO,2016-11-01,17.6,5087.8,863.5,5.89206716850029,289.07954545454544,0.020382165605095544
AREA V - INA,FABRICANTE 4,OVINHO,2016-12-01,15.5,4455.2,760.2,5.86056300973428,287.43225806451613,0.0203893712181005
AREA V - INA,FABRICANTE 4,SNACK,2015-01-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-02-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-03-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-04-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-05-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-06-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-07-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-08-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-09-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-10-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-11-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2015-12-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2016-01-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2016-02-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2016-03-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 4,SNACK,2016-04-01,0.0,1.2,0.4,2.9999999999999996,inf,0.0
AREA V - INA,FABRICANTE 4,SNACK,2016-05-01,0.2,25.6,10.2,2.509803921568628,128.0,0.019607843137254905
AREA V - INA,FABRICANTE 4,SNACK,2016-06-01,0.4,47.9,19.2,2.4947916666666665,119.74999999999999,0.020833333333333336
AREA V - INA,FABRICANTE 4,SNACK,2016-07-01,0.6,85.9,34.0,2.5264705882352945,143.16666666666669,0.01764705882352941
AREA V - INA,FABRICANTE 4,SNACK,2016-08-01,0.7,96.1,38.8,2.4768041237113403,137.28571428571428,0.018041237113402064
AREA V - INA,FABRICANTE 4,SNACK,2016-09-01,0.8,101.1,42.7,2.3676814988290396,126.37499999999999,0.01873536299765808
AREA V - INA,FABRICANTE 4,SNACK,2016-10-01,0.5,54.6,26.9,2.029739776951673,109.2,0.01858736059479554
AREA V - INA,FABRICANTE 4,SNACK,2016-11-01,0.1,17.7,7.5,2.36,176.99999999999997,0.013333333333333334
AREA V - INA,FABRICANTE 4,SNACK,2016-12-01,0.1,9.5,4.2,2.261904761904762,95.0,0.023809523809523808
AREA V - INA,FABRICANTE 4,TABLETE,2015-01-01,5.6,436.8,447.6,0.9758713136729222,78.0,0.012511170688114387
AREA V - INA,FABRICANTE 4,TABLETE,2015-02-01,5.8,457.5,467.3,0.9790284613738498,78.87931034482759,0.012411726942007276
AREA V - INA,FABRICANTE 4,TABLETE,2015-03-01,8.0,602.7,641.6,0.9393703241895263,75.3375,0.012468827930174562
AREA V - INA,FABRICANTE 4,TABLETE,2015-04-01,11.6,866.2,930.8,0.9305973356252687,74.67241379310346,0.012462397937258273
AREA V - INA,FABRICANTE 4,TABLETE,2015-05-01,11.3,842.3,906.6,0.92907566732848,74.53982300884955,0.012464151775865873
AREA V - INA,FABRICANTE 4,TABLETE,2015-06-01,15.4,1110.6,1233.1,0.9006568810315465,72.11688311688312,0.01248884924174844
AREA V - INA,FABRICANTE 4,TABLETE,2015-07-01,15.5,1153.2,1236.2,0.9328587607183304,74.4,0.012538424203203365
AREA V - INA,FABRICANTE 4,TABLETE,2015-08-01,14.2,1077.2,1137.5,0.946989010989011,75.85915492957747,0.012483516483516482
AREA V - INA,FABRICANTE 4,TABLETE,2015-09-01,16.3,1227.2,1303.3,0.9416097598404052,75.28834355828221,0.012506713726693779
AREA V - INA,FABRICANTE 4,TABLETE,2015-10-01,11.7,887.5,939.4,0.9447519693421333,75.85470085470087,0.0124547583563977
AREA V - INA,FABRICANTE 4,TABLETE,2015-11-01,10.6,825.7,844.4,0.9778540975840835,77.89622641509435,0.012553292278540976
AREA V - INA,FABRICANTE 4,TABLETE,2015-12-01,11.5,912.5,919.1,0.9928190621259928,79.34782608695652,0.012512240235012512
AREA V - INA,FABRICANTE 4,TABLETE,2016-01-01,8.8,710.0,700.6,1.0134170710819297,80.68181818181817,0.012560662289466172
AREA V - INA,FABRICANTE 4,TABLETE,2016-02-01,8.4,714.1,671.9,1.0628069653222207,85.01190476190476,0.012501860395892246
AREA V - INA,FABRICANTE 4,TABLETE,2016-03-01,9.4,825.6,752.4,1.0972886762360448,87.82978723404256,0.012493354598617758
AREA V - INA,FABRICANTE 4,TABLETE,2016-04-01,7.1,643.5,569.1,1.1307327358987875,90.63380281690141,0.012475839044104726
AREA V - INA,FABRICANTE 4,TABLETE,2016-05-01,7.3,684.1,586.8,1.165814587593729,93.7123287671233,0.012440354464894342
AREA V - INA,FABRICANTE 4,TABLETE,2016-06-01,7.5,721.8,596.0,1.2110738255033557,96.24,0.012583892617449664
AREA V - INA,FABRICANTE 4,TABLETE,2016-07-01,7.4,715.5,589.9,1.2129174436345145,96.68918918918918,0.012544499067638585
AREA V - INA,FABRICANTE 4,TABLETE,2016-08-01,11.5,915.2,916.4,0.9986905281536448,79.58260869565218,0.012549105194238325
AREA V - INA,FABRICANTE 4,TABLETE,2016-09-01,12.0,986.1,956.4,1.0310539523212046,82.175,0.012547051442910916
AREA V - INA,FABRICANTE 4,TABLETE,2016-10-01,10.6,869.6,849.1,1.024143210458132,82.0377358490566,0.0124838063832293
AREA V - INA,FABRICANTE 4,TABLETE,2016-11-01,9.3,770.6,744.6,1.034918076819769,82.86021505376344,0.012489927477840453
AREA V - INA,FABRICANTE 4,TABLETE,2016-12-01,9.5,823.9,761.9,1.0813755085969288,86.72631578947369,0.012468827930174564
AREA V - INA,FABRICANTE 5,BOMBOM,2015-01-01,161.9,3391.9,567.0,5.982186948853616,20.950586781964176,0.28553791887125224
AREA V - INA,FABRICANTE 5,BOMBOM,2015-02-01,131.6,2877.4,466.1,6.1733533576485735,21.86474164133739,0.28234284488307226
AREA V - INA,FABRICANTE 5,BOMBOM,2015-03-01,140.9,3102.4,483.3,6.419201324229257,22.01845280340667,0.2915373474032692
AREA V - INA,FABRICANTE 5,BOMBOM,2015-04-01,245.0,5302.2,805.9,6.579228192083385,21.641632653061222,0.30400794143193943
AREA V - INA,FABRICANTE 5,BOMBOM,2015-05-01,105.1,2402.2,391.8,6.131189382337927,22.856327307326357,0.26824910668708524
AREA V - INA,FABRICANTE 5,BOMBOM,2015-06-01,122.3,2736.1,438.1,6.24537776763296,22.37203597710548,0.2791600091303355
AREA V - INA,FABRICANTE 5,BOMBOM,2015-07-01,102.7,2400.9,378.1,6.349907431896324,23.3777994157741,0.2716212642158159
AREA V - INA,FABRICANTE 5,BOMBOM,2015-08-01,99.7,2428.5,391.4,6.20464997445069,24.358074222668,0.25472662238119576
AREA V - INA,FABRICANTE 5,BOMBOM,2015-09-01,99.3,2558.8,423.4,6.043457723193199,25.76837865055388,0.23452999527633445
AREA V - INA,FABRICANTE 5,BOMBOM,2015-10-01,103.6,2735.0,472.9,5.783463734404737,26.3996138996139,0.21907379995770776
AREA V - INA,FABRICANTE 5,BOMBOM,2015-11-01,91.6,2426.3,423.2,5.733223062381853,26.48799126637555,0.2164461247637051
AREA V - INA,FABRICANTE 5,BOMBOM,2015-12-01,126.0,3356.2,539.2,6.22440652818991,26.636507936507936,0.23367952522255192
AREA V - INA,FABRICANTE 5,BOMBOM,2016-01-01,129.9,3570.9,558.7,6.391444424557007,27.48960739030023,0.23250402720601396
AREA V - INA,FABRICANTE 5,BOMBOM,2016-02-01,88.4,2431.8,390.7,6.224212951113387,27.509049773755656,0.22626055797286923
AREA V - INA,FABRICANTE 5,BOMBOM,2016-03-01,145.1,3957.4,604.4,6.547650562541364,27.273604410751208,0.2400727994705493
AREA V - INA,FABRICANTE 5,BOMBOM,2016-04-01,227.5,6289.7,864.7,7.273852203076211,27.647032967032967,0.26309702787093786
AREA V - INA,FABRICANTE 5,BOMBOM,2016-05-01,137.4,3817.2,549.2,6.95047341587764,27.781659388646286,0.2501820830298616
AREA V - INA,FABRICANTE 5,BOMBOM,2016-06-01,136.6,3868.5,553.6,6.987897398843931,28.3199121522694,0.24674855491329478
AREA V - INA,FABRICANTE 5,BOMBOM,2016-07-01,105.7,3105.7,435.8,7.126434144102799,29.382213812677385,0.24254245066544286
AREA V - INA,FABRICANTE 5,BOMBOM,2016-08-01,103.3,3143.7,437.8,7.180676107811785,30.43272023233301,0.23595248972133392
AREA V - INA,FABRICANTE 5,BOMBOM,2016-09-01,105.2,3131.9,441.1,7.10020403536613,29.770912547528518,0.23849467240988437
AREA V - INA,FABRICANTE 5,BOMBOM,2016-10-01,86.0,2644.1,375.5,7.041544607190413,30.745348837209303,0.22902796271637815
AREA V - INA,FABRICANTE 5,BOMBOM,2016-11-01,84.3,2554.7,367.1,6.959139199128302,30.30486358244365,0.2296377008989376
AREA V - INA,FABRICANTE 5,BOMBOM,2016-12-01,139.4,4017.0,573.7,7.001917378420777,28.81635581061693,0.24298413805124627
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-01-01,0.9,48.1,30.6,1.5718954248366013,53.44444444444444,0.029411764705882353
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-02-01,1.1,54.4,37.1,1.4663072776280321,49.454545454545446,0.029649595687331536
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-03-01,1.1,55.5,39.4,1.4086294416243654,50.45454545454545,0.02791878172588833
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-04-01,1.1,53.2,37.3,1.4262734584450405,48.36363636363636,0.02949061662198392
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-05-01,1.3,64.0,44.5,1.4382022471910112,49.230769230769226,0.029213483146067417
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-06-01,1.2,63.7,42.4,1.5023584905660379,53.083333333333336,0.02830188679245283
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-07-01,1.7,84.7,58.7,1.442930153321976,49.82352941176471,0.02896081771720613
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-08-01,1.3,71.1,44.2,1.6085972850678731,54.692307692307686,0.029411764705882353
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-09-01,1.2,68.7,43.5,1.5793103448275863,57.25000000000001,0.027586206896551724
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-10-01,1.1,65.7,40.2,1.6343283582089552,59.72727272727273,0.02736318407960199
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-11-01,1.3,72.3,45.5,1.589010989010989,55.61538461538461,0.028571428571428574
AREA V - INA,FABRICANTE 5,CANDY BAR,2015-12-01,1.2,68.7,43.0,1.5976744186046512,57.25000000000001,0.027906976744186046
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-01-01,1.0,57.0,34.9,1.6332378223495703,57.0,0.02865329512893983
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-02-01,1.2,67.8,41.6,1.6298076923076923,56.5,0.028846153846153844
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-03-01,1.5,86.0,53.8,1.5985130111524164,57.333333333333336,0.02788104089219331
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-04-01,1.7,92.7,59.7,1.5527638190954773,54.529411764705884,0.02847571189279732
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-05-01,1.6,88.5,56.9,1.555360281195079,55.3125,0.0281195079086116
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-06-01,1.8,100.6,63.1,1.5942947702060222,55.888888888888886,0.028526148969889066
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-07-01,2.0,125.3,71.0,1.764788732394366,62.65,0.028169014084507043
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-08-01,1.6,109.0,57.1,1.9089316987740805,68.125,0.028021015761821366
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-09-01,1.7,101.8,60.8,1.674342105263158,59.88235294117647,0.027960526315789474
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-10-01,1.5,110.0,53.0,2.0754716981132075,73.33333333333333,0.02830188679245283
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-11-01,1.3,97.1,46.0,2.110869565217391,74.69230769230768,0.02826086956521739
AREA V - INA,FABRICANTE 5,CANDY BAR,2016-12-01,1.5,105.5,54.7,1.9287020109689212,70.33333333333333,0.027422303473491772
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-01-01,25.3,1200.1,1583.8,0.7577345624447531,47.43478260869565,0.01597423917161258
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-02-01,26.6,1264.7,1665.8,0.7592147916916797,47.545112781954884,0.015968303517829272
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-03-01,27.9,1342.8,1740.7,0.7714137990463606,48.12903225806452,0.016028034698684437
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-04-01,30.3,1445.0,1891.0,0.7641459545214172,47.68976897689769,0.016023268112109995
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-05-01,32.6,1604.9,2036.2,0.7881838719182792,49.23006134969325,0.016010215106571066
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-06-01,33.5,1673.3,2091.5,0.8000478125747071,49.94925373134328,0.016017212526894573
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-07-01,36.5,1863.7,2282.3,0.8165885291153661,51.060273972602744,0.01599263900451299
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-08-01,40.5,2046.3,2533.9,0.8075693594853782,50.525925925925925,0.015983266900824813
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-09-01,39.7,2029.7,2479.2,0.8186915133914167,51.12594458438287,0.016013230074217493
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-10-01,36.6,1884.1,2288.0,0.8234702797202796,51.47814207650273,0.015996503496503497
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-11-01,35.9,1867.3,2244.2,0.8320559664914001,52.013927576601674,0.015996791729792355
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2015-12-01,36.2,1925.2,2264.8,0.8500529848110208,53.18232044198895,0.015983751324620276
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-01-01,31.9,1747.8,1995.3,0.87595850248083,54.78996865203762,0.015987570791359696
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-02-01,31.5,1766.5,1966.9,0.8981137831104784,56.07936507936508,0.016015049061975695
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-03-01,35.9,2015.4,2242.1,0.898889434012756,56.139275766016716,0.016011774675527408
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-04-01,35.8,2029.8,2237.4,0.9072137302225797,56.69832402234637,0.016000715115759363
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-05-01,36.1,1999.6,2256.0,0.8863475177304964,55.39058171745152,0.016001773049645392
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-06-01,35.6,2099.1,2227.7,0.9422722987834987,58.96348314606741,0.015980607801768642
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-07-01,40.7,2412.2,2544.0,0.948191823899371,59.26781326781326,0.015998427672955975
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-08-01,39.8,2442.0,2489.0,0.9811169144234633,61.356783919597994,0.01599035757332262
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-09-01,46.2,2837.2,2888.6,0.9822059128989822,61.411255411255404,0.015993907083015995
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-10-01,47.5,3052.7,2968.9,1.02822594226818,64.26736842105262,0.015999191619791842
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-11-01,44.7,2905.5,2796.0,1.0391630901287554,65.0,0.015987124463519315
AREA V - INA,FABRICANTE 5,FORMATO VARIADO,2016-12-01,41.3,2668.3,2582.3,1.0333036440382604,64.60774818401939,0.015993494171862292
AREA V - INA,FABRICANTE 5,TABLETE,2015-01-01,121.4,3981.5,892.4,4.461564320932317,32.79654036243822,0.13603765127745407
AREA V - INA,FABRICANTE 5,TABLETE,2015-02-01,110.6,3673.1,887.8,4.137305699481866,33.210669077757686,0.12457760756927236
AREA V - INA,FABRICANTE 5,TABLETE,2015-03-01,141.7,4687.4,1092.8,4.289348462664714,33.07974594213126,0.12966691068814054
AREA V - INA,FABRICANTE 5,TABLETE,2015-04-01,217.3,6673.3,1401.6,4.761201484018265,30.7100782328578,0.15503710045662103
AREA V - INA,FABRICANTE 5,TABLETE,2015-05-01,147.5,5045.1,1171.6,4.306162512803005,34.204067796610175,0.12589621031068626
AREA V - INA,FABRICANTE 5,TABLETE,2015-06-01,147.2,5275.5,1198.5,4.401752190237797,35.83899456521739,0.12282019190654984
AREA V - INA,FABRICANTE 5,TABLETE,2015-07-01,206.2,6674.9,1590.0,4.198050314465409,32.37099903006789,0.12968553459119497
AREA V - INA,FABRICANTE 5,TABLETE,2015-08-01,191.8,6451.0,1504.4,4.288088274395108,33.63399374348279,0.12749268811486306
AREA V - INA,FABRICANTE 5,TABLETE,2015-09-01,203.5,7001.8,1570.9,4.457190145776306,34.406879606879606,0.12954357374753325
AREA V - INA,FABRICANTE 5,TABLETE,2015-10-01,125.3,4615.3,1003.4,4.599661152082918,36.83399840383081,0.12487542355989635
AREA V - INA,FABRICANTE 5,TABLETE,2015-11-01,127.1,4812.4,1064.1,4.52250728315008,37.86309992132179,0.11944366131002726
AREA V - INA,FABRICANTE 5,TABLETE,2015-12-01,142.0,5327.2,1195.2,4.457161981258366,37.515492957746474,0.11880856760374832
AREA V - INA,FABRICANTE 5,TABLETE,2016-01-01,119.6,4678.2,958.5,4.88075117370892,39.11538461538461,0.12477829942618675
AREA V - INA,FABRICANTE 5,TABLETE,2016-02-01,101.6,4127.6,890.7,4.634108004939935,40.62598425196851,0.11406758729089479
AREA V - INA,FABRICANTE 5,TABLETE,2016-03-01,151.3,5891.7,1108.3,5.315979427952721,38.940515532055514,0.13651538392132095
AREA V - INA,FABRICANTE 5,TABLETE,2016-04-01,152.7,5980.1,1031.4,5.798041496994377,39.162409954158484,0.14805119255381033
AREA V - INA,FABRICANTE 5,TABLETE,2016-05-01,119.6,5015.9,1000.4,5.01389444222311,41.93896321070234,0.11955217912834866
AREA V - INA,FABRICANTE 5,TABLETE,2016-06-01,133.4,5980.9,1094.2,5.466002558947175,44.834332833583204,0.12191555474319138
AREA V - INA,FABRICANTE 5,TABLETE,2016-07-01,133.0,5772.7,1110.5,5.19828905898244,43.40375939849624,0.11976587122917605
AREA V - INA,FABRICANTE 5,TABLETE,2016-08-01,114.2,5507.2,975.8,5.643779463004714,48.22416812609457,0.11703217872514861
AREA V - INA,FABRICANTE 5,TABLETE,2016-09-01,129.4,6022.5,1119.7,5.3786728588014645,46.541731066460585,0.11556666964365456
AREA V - INA,FABRICANTE 5,TABLETE,2016-10-01,97.7,4822.3,841.7,5.729238446002139,49.3582395087001,0.11607461090649875
AREA V - INA,FABRICANTE 5,TABLETE,2016-11-01,100.8,4776.7,893.7,5.344858453619782,47.38789682539682,0.11278952668680764
AREA V - INA,FABRICANTE 5,TABLETE,2016-12-01,131.2,5767.9,1123.2,5.135238603988603,43.96265243902439,0.11680911680911679
AREA V - INA,FABRICANTE 6,BOMBOM,2015-01-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-02-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-03-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-04-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-05-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-06-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-07-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-08-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-09-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-10-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-11-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2015-12-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-01-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-02-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-03-01,0.0,0.3,0.1,2.9999999999999996,inf,0.0
AREA V - INA,FABRICANTE 6,BOMBOM,2016-04-01,0.1,2.9,0.7,4.142857142857143,28.999999999999996,0.14285714285714288
AREA V - INA,FABRICANTE 6,BOMBOM,2016-05-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-06-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-07-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-08-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-09-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-10-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-11-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,BOMBOM,2016-12-01,0.0,0.0,0.0,,,
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-01-01,1.2,56.6,42.7,1.325526932084309,47.16666666666667,0.028103044496487116
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-02-01,1.2,54.6,40.4,1.3514851485148516,45.5,0.0297029702970297
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-03-01,1.3,59.9,46.0,1.3021739130434782,46.07692307692307,0.02826086956521739
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-04-01,1.4,67.6,48.6,1.390946502057613,48.285714285714285,0.028806584362139915
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-05-01,1.4,68.5,47.7,1.4360587002096434,48.92857142857143,0.029350104821802933
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-06-01,1.3,61.8,42.9,1.4405594405594406,47.53846153846153,0.030303030303030304
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-07-01,1.3,61.5,42.8,1.4369158878504673,47.30769230769231,0.030373831775700938
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-08-01,1.3,59.7,43.5,1.3724137931034484,45.92307692307693,0.029885057471264367
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-09-01,1.1,49.5,36.0,1.375,44.99999999999999,0.030555555555555558
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-10-01,1.0,48.5,34.0,1.4264705882352942,48.5,0.029411764705882353
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-11-01,1.0,43.8,32.1,1.3644859813084111,43.8,0.03115264797507788
AREA V - INA,FABRICANTE 6,CANDY BAR,2015-12-01,0.9,43.6,30.9,1.4110032362459548,48.44444444444444,0.02912621359223301
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-01-01,0.7,32.1,23.9,1.3430962343096235,45.85714285714286,0.029288702928870293
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-02-01,0.9,44.2,31.9,1.3855799373040754,49.111111111111114,0.02821316614420063
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-03-01,0.8,37.3,26.5,1.4075471698113207,46.62499999999999,0.03018867924528302
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-04-01,0.9,42.3,28.6,1.479020979020979,46.99999999999999,0.031468531468531465
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-05-01,0.8,37.4,26.4,1.4166666666666667,46.74999999999999,0.030303030303030307
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-06-01,1.0,48.8,32.6,1.496932515337423,48.8,0.03067484662576687
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-07-01,1.0,48.8,32.4,1.5061728395061729,48.8,0.0308641975308642
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-08-01,1.0,52.6,33.0,1.593939393939394,52.6,0.030303030303030304
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-09-01,1.1,61.5,37.6,1.6356382978723403,55.90909090909091,0.02925531914893617
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-10-01,1.0,57.0,31.6,1.8037974683544302,57.0,0.03164556962025316
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-11-01,0.7,41.0,24.3,1.6872427983539093,58.57142857142858,0.028806584362139915
AREA V - INA,FABRICANTE 6,CANDY BAR,2016-12-01,0.6,32.2,19.1,1.6858638743455499,53.66666666666667,0.031413612565445025
